Teodoroespinoza@viajes.cl,552805,-1,Baracaldo,Benidorm,30,1619,95000,,Aire acondicionado;Comida;Agua;TV,Rivas-Vaciamadrid;Badalona;Cartagena;Ponferrada;Rivas-Vaciamadrid,2026-05-11,2026-05-12
srsopies@viajes.cl,552806,33931,benidorm,Orense,34,4126,259000,CFR (Rumania),Aire acondicionado;Wifi;Baño;Calefacción;Agua;Asientos reclinables;Comida,Viladecans;Cartagena;Badajoz,2026-05-12,2026-05-14
josOo5340@viajes.cl,552810,51744,Tarragona,Mérida,35,925,63000,PKP (Polonia),Asientos reclinables;Calefacción;Wifi,Torremolinos;Torrejón de Ardoz;Granollers;Parla;Torrejón de Ardoz,2025-09-03,2025-09-03
Maricarmenmaldonado@viajes.cl,552822,59754,La Línea de la Concepción,Telde,90,3443,342000,SBB (Suiza),Baño;Calefacción;Wifi;Asientos reclinables;Aire acondicionado;Comida,Ferrol,2026-09-21,2026-09-23
ripuva@viajes.cl,552847,1295,Cáceres,Dos Hermanas,36,2956,341000,Amtrak,Calefacción;TV;Agua;Wifi;Baño;Aire acondicionado,Bilbao;Calahorra;León,2026-02-22,2026-02-24
joemdumo@viajes.cl,552867,51282,Zaragoza,Fuenlabrada,78,2066,104000,Amtrak,TV;Asientos reclinables;Comida;Calefacción,Benidorm;Badalona;Zamora;Cuenta;Almería,2025-02-21,2025-02-22
teresa802@viajes.cl,552868,25098,Fuenlabrada,Sanlúcar de Barrameda,68,1415,102000,ZFBH (Bosnia y Herzegovina),Baño;Wifi;TV,Burgos;Torrelavega;Cuenta;Manresa;Collado Villalba,2025-02-22,2025-02-22
sra.6064@viajes.cl,552894,89183,Cuenta,Gandía,69,4016,257000,Amtrak,Comida;Asientos reclinables;TV;Baño;Aire acondicionado;Calefacción;Wifi,Bilbao;Calahorra;El Prat de LLobregat;Alcobendas,2026-09-08,2026-09-10
ragoes@viajes.cl,552912,89200,Palencia,Paterna,16,1824,123000,RZD (Rusia),Baño;Comida;Aire acondicionado;TV,Coslada;Cáceres;Gecho;Santa Lucía de Tirajana,2026-07-10,2026-07-11
joemmeco@viajes.cl,552917,96903,Paterna,Avilés,64,3154,217000,Eurostar,Comida;Aire acondicionado;Baño;Asientos reclinables;Agua;Calefacción,Lugo,2026-07-15,2026-07-17
srbemoqu@viajes.cl,552937,60358,Zamora,Manresa,19,2768,225000,Trenitalia,Baño;TV;Aire acondicionado;Calefacción;Agua,Mollet del Vallés;Torrejón de Ardoz;San Sebastián;San Cristróbal de la Laguna;Mollet del Vallés,2026-07-06,2026-07-07
saolma@viajes.cl,552946,81357,Reus,Ciudad Real,6,3178,124000,ŽFBH (Bosnia y Herzegovina),Baño;Calefacción;Agua;Aire acondicionado;TV;Comida,Mollet del Vallés;Marbella;Torrevieja,2026-07-14,2026-07-16
srclesal@viajes.cl,552958,84005,Granada,Sanlúcar de Barrameda,38,3305,152000,CD (República Checa),Asientos reclinables;Agua;Baño;Aire acondicionado;Wifi;Comida,Cartagena;Lérida;Ávila;Roquetas de Mar,2025-08-30,2025-09-01
sta.8787@viajes.cl,-1,10876,Sanlúcar de Barrameda,SAN CRISTRóBAL DE LA LAGUNA,30,4060,-1,SJ (Suecia),Aire acondicionado;Agua;TV;Calefacción;Wifi;Asientos reclinables;Comida,Santa Coloma de Gramanet;San Sebastían de los Reyes,2025-09-06,2025-09-08
armoma@viajes.cl,552965,47974,San Cristróbal de la Laguna,San Cristróbal de la Laguna,4,3554,326000,Nederlandse Sp,Comida;Aire acondicionado;TV;Baño;Asientos reclinables;Wifi,Ferrol;Toledo;Gerona,2025-09-08,2025-09-10
Sra.crespo@viajes.cl,552966,6989,Dos Hermanas,Pamplona,29,901,55000,ZSSK (Eslovaquia),Baño;Wifi;Aire acondicionado,Ciudad Real;Dos Hermanas,2026-09-26,2026-09-26
Sra.garrido@viajes.cl,552974,2629,Madrid,Jaén,86,3688,338000,DSB (Dinamarca),Baño;Calefacción;TV;Comida;Aire acondicionado;Asientos reclinables;Agua,Oviedo;El Ejido,2026-02-19,2026-02-21
jorool@viajes.cl,552979,73068,Collado Villalba,Alcalá de Guadaira,59,535,184000,SJ (Suecia),,Sevilla;Ferrol;Pozuelo de Alarcón;Badajoz;Ávila,2026-05-20,2026-05-20
yorahu@viajes.cl,552986,11394,Ferrol,Almería,92,3573,396000,PKP (Polonia),Calefacción;TV;Aire acondicionado;Comida;Asientos reclinables;Agua,Málaga,2025-02-20,2025-02-22
RaOUldOevila@viajes.cl,552995,58512,Palma de Mallorca,Palma de Mallorca,8,1500,106000,MÁV (Hungría),Comida;Calefacción;Agua;Aire acondicionado,Telde,2025-03-03,2025-03-04
gerardo9912@viajes.cl,553001,38685,murcia,FERROL,64,3298,218000,SNCB (Bélgica),Agua;Calefacción;Wifi;TV;Asientos reclinables;Comida,Dos Hermanas;Cerdañola del Vallés;Zamora;Barcelona;Marbella,2025-11-05,2025-11-07
amalia5780@viajes.cl,553003,84621,Ferrol,Badalona,19,1268,41000,SJ (Suecia),TV;Wifi;Asientos reclinables,Albacete;León;Viladecans;Rivas-Vaciamadrid,2025-11-08,2025-11-08
cristian6579@viajes.cl,553037,64799,Orihuela,Lugo,90,356,133000,BDZ (Bulgaria),,Badalona;Alicante;Alcobendas,2026-09-18,2026-09-18
stjoartOo@viajes.cl,553040,34194,,Jerez de la Frontera,28,1408,62000,,Asientos reclinables;Calefacción;Agua,Avilés;Murcia;Benalmádena,2026-09-20,2026-09-20
Lourdescaraballo@viajes.cl,553045,14871,Pontevedra,Santander,17,2048,131000,ŽFBH (Bosnia y Herzegovina),Comida;Aire acondicionado;Wifi;Agua,Puertollano;San Cristróbal de la Laguna;Granada;Cartagena;Sanlúcar de Barrameda,2026-05-31,2026-06-01
Sra.olvera@viajes.cl,553050,55228,Santander,Valencia,48,1557,146000,VR (Finlandia),Comida;Aire acondicionado;TV;Calefacción,Sagunto;Talavera de la Reina;Leganés,2026-06-05,2026-06-06
Elenaposada@viajes.cl,553053,92373,Valencia,Getafe,82,3956,410000,ŽSSK (Eslovaquia),Aire acondicionado;Asientos reclinables;Calefacción;Wifi;Comida;TV;Agua,Rivas-Vaciamadrid;Talavera de la Reina,2026-06-08,2026-06-10
dorOAol@viajes.cl,553075,15141,Telde,Tarrasa,39,3625,409000,Renfe,Baño;Aire acondicionado;Wifi;TV;Asientos reclinables;Calefacción;Comida,Alcorcón;Oviedo;León,2025-02-24,2025-02-26
Alejandrairizarry@viajes.cl,553076,87408,Logroño,SAN SEBASTíAN DE LOS REYES,45,1579,166000,NS International,Aire acondicionado;Baño;Wifi;Agua,El Ejido;Ferrol;Barcelona;San Sebastián;Lérida,2025-09-30,2025-10-01
sra.1484@viajes.cl,553077,28154,San Sebastían de los Reyes,Castellón de la Plana,97,451,163000,RZD (Rusia),,Salamanca;Cáceres;Benidorm;Mollet del Vallés;Valdemoro,2025-10-01,2025-10-01
ana514@viajes.cl,553097,26074,Torremolinos,Santiago de Compostela,50,2424,135000,ZSSK (Eslovaquia),Baño;Comida;Agua;Wifi;Calefacción,Tarrasa;Getafe;Talavera de la Reina;Valdemoro,2025-06-19,2025-06-20
stlipeva@viajes.cl,553102,62574,marbella,Bilbao,79,387,90000,Eurostar,,Valdemoro;Majadahonda;Santa Lucía de Tirajana;Valladolid,2025-12-04,2025-12-04
rosa6323@viajes.cl,553103,57300,Bilbao,Barcelona,92,3996,340000,SJ (Suecia),Baño;TV;Calefacción;Aire acondicionado;Agua;Wifi;Asientos reclinables,El Ejido;León,2025-12-04,2025-12-06
agustOAn6873@viajes.cl,553151,78931,Elda,Coslada,15,2594,131000,SBB (Suiza),Aire acondicionado;Calefacción;Wifi;TV;Baño,Torrelavega,2025-03-24,2025-03-25
vOAcaco@viajes.cl,553158,97556,Coslada,León,72,3898,222000,MÁV (Hungría),Agua;Calefacción;Asientos reclinables;Wifi;Comida;Baño;Aire acondicionado,Ferrol;Córdoba;Torrelavega;Huelva;Valencia,2025-03-31,2025-04-02
Rafaelolivera@viajes.cl,553165,48114,Parla,Benalmádena,44,1388,62000,NSB (Noruega),Comida;Aire acondicionado;Calefacción,Cáceres,2026-09-26,2026-09-26
lumaca@viajes.cl,553166,45857,Benalmádena,Badajoz,61,2783,82000,PKP (Polonia),Baño;TV;Wifi;Aire acondicionado;Calefacción,Guadalajara;Benidorm;Cáceres,2026-09-26,2026-09-27
Guillerminanazario@viajes.cl,553168,87429,Mollet del Vallés,PARLA,80,3860,203000,Deutsche Bahn (DB),Wifi;Baño;Asientos reclinables;Calefacción;TV;Agua;Comida,Elche;Ciudad Real;Ceuta;Alcobendas;Santa Coloma de Gramanet,2025-12-30,2026-01-01
julia6871@viajes.cl,553169,9741,Madrid,Orense,23,189,169000,Renfe,,Barcelona,2026-05-19,2026-05-19
Claravega@viajes.cl,553177,5934,Orense,Cartagena,20,1098,91000,ŽFBH (Bosnia y Herzegovina),TV;Agua;Asientos reclinables,Gijón;Pamplona;Ávila;Coslada;Algeciras,2026-05-26,2026-05-26
Rodrigosamaniego@viajes.cl,553200,-1,Granollers,Gerona,33,3708,-1,,Calefacción;Asientos reclinables;TV;Comida;Agua;Wifi;Baño,San Sebastían de los Reyes;Castellón de la Plana;Torrelavega;León,2026-09-18,2026-09-20
sr.4175@viajes.cl,553201,67540,Málaga,Santa Cruz de Tenerife,56,339,-1,VR (Finlandia),,La Coruña,2026-01-31,2026-01-31
OIsreap@viajes.cl,553202,21232,Santa Cruz de Tenerife,Lérida,17,498,50000,AVE,,Pontevedra;Granada;Valladolid,2026-01-31,2026-01-31
jucOoales@viajes.cl,553203,33055,Badajoz,Gecho,43,4084,360000,ZFBH (Bosnia y Herzegovina),Wifi;TV;Asientos reclinables;Comida;Baño;Calefacción;Aire acondicionado,Mijas;Alcorcón;Murcia;Motril,2026-10-09,2026-10-11
Jacoboarmenta@viajes.cl,553204,39069,Gecho,Torrevieja,62,2809,255000,SJ (Suecia),Comida;TV;Agua;Aire acondicionado;Calefacción,Mérida;Bilbao,2026-10-11,2026-10-12
marOAa9219@viajes.cl,553207,38566,Torrevieja,Manresa,2,2278,205000,HŽ (Croacia),Calefacción;Comida;Agua;Asientos reclinables;Aire acondicionado,Sanlúcar de Barrameda;Alcobendas;Roquetas de Mar;Fuenlabrada,2026-10-14,2026-10-15
srcadola@viajes.cl,553215,10840,Getafe,CARTAGENA,25,669,170000,Deutsche Bahn (DB),,Avilés,2025-05-21,2025-05-21
alejandra8385@viajes.cl,553220,7366,Mérida,Vitoria,7,1048,90000,ŽFBH (Bosnia y Herzegovina),Aire acondicionado;TV;Comida,Ponferrada;Mollet del Vallés;Jaén;Santa Coloma de Gramanet,2025-09-03,2025-09-03
sra.3223@viajes.cl,553265,95114,rubí,Leganés,41,3431,218000,CP (Portugal),Asientos reclinables;Comida;Agua;Wifi;TV;Baño,Sabadell;Sanlúcar de Barrameda;Barcelona,2025-04-01,2025-04-03
javier3469@viajes.cl,553279,72236,Granada,Almería,43,3769,412000,Thalys,Asientos reclinables;Baño;Calefacción;Agua;Wifi;Aire acondicionado;Comida,Las Palmas de Gran Canaria,2026-02-19,2026-02-21
armuhi@viajes.cl,553285,98581,Lugo,Salamanca,39,943,49000,BDZ (Bulgaria),Asientos reclinables;Comida;Calefacción,Algeciras,2025-08-24,2025-08-24
mamoma@viajes.cl,553288,43155,Salamanca,Palencia,92,3486,102000,BDZ (Bulgaria),Asientos reclinables;Agua;TV;Wifi;Aire acondicionado;Baño,Tarragona;Santa Coloma de Gramanet,2025-08-26,2025-08-28
natalia4353@viajes.cl,553292,61712,Palencia,Valdemoro,67,2347,102000,ZFBH (Bosnia y Herzegovina),Comida;Baño;TV;Aire acondicionado;Calefacción,Reus,2025-08-31,2025-09-01
sodega@viajes.cl,553313,74312,Cerdañola del Vallés,Mollet del Vallés,77,3302,159000,Italo,Wifi;Aire acondicionado;Comida;Baño;Agua;Asientos reclinables,Inca;Parla;Inca,2026-07-05,2026-07-07
susana5596@viajes.cl,553314,82977,Mollet del Vallés,Cuenta,96,2148,71000,ZFBH (Bosnia y Herzegovina),Baño;Wifi;Asientos reclinables;Aire acondicionado,Alcalá de Henares;Sevilla;Sevilla;Torrelavega;Segovia,2026-07-07,2026-07-08
ervesu@viajes.cl,553316,40418,Cuenta,San Cristróbal de la Laguna,46,3961,418000,CFR (Rumania),Aire acondicionado;Wifi;Comida;Agua;TV;Calefacción;Baño,San Sebastían de los Reyes;Cerdañola del Vallés,2026-07-09,2026-07-11
Gracielacervantes@viajes.cl,553324,10387,la línea de la concepción,Albacete,45,1990,155000,SNCB (Bélgica),Comida;Calefacción;Asientos reclinables;Baño,Sevilla,2025-06-09,2025-06-10
federico7053@viajes.cl,553334,31466,Murcia,Mollet del Vallés,5,3705,491000,TGV (SNCF),Agua;Aire acondicionado;Baño;TV;Asientos reclinables;Calefacción;Wifi,Zamora;Manresa;Manresa;Alcoy;Rubí,2025-06-18,2025-06-20
sra.7488@viajes.cl,553340,56577,Granollers,Albacete,3,4110,394000,RZD (Rusia),TV;Agua;Calefacción;Asientos reclinables;Aire acondicionado;Comida;Baño,Toledo;Arrecife;Rubí;Collado Villalba;Almería,2025-09-28,2025-09-30
emilio4779@viajes.cl,553341,83557,Albacete,Tarragona,50,683,138000,CFR (Rumania),,Jerez de la Frontera;Oviedo;Palencia;Santa Cruz de Tenerife,2025-09-30,2025-09-30
sra.5568@viajes.cl,553351,30712,Zaragoza,Almería,90,2522,156000,CFR (Rumania),Calefacción;TV;Agua;Baño;Wifi,Alcalá de Guadaira;Sevilla;Vitoria,2026-11-20,2026-11-21
vileoz@viajes.cl,553352,24294,Almería,Calahorra,55,912,144000,SNCB (Bélgica),Calefacción;TV;Comida,Gecho;Valdemoro;Cádiz;El Prat de LLobregat;Cáceres,2026-11-21,2026-11-21
rosa1860@viajes.cl,553358,87935,Salamanca,Oviedo,30,3872,190000,PKP (Polonia),Asientos reclinables;Agua;Baño;Wifi;Aire acondicionado;Comida;Calefacción,Oviedo;Gerona;San Sebastían de los Reyes;Málaga,2025-02-01,2025-02-03
lujOete@viajes.cl,553359,99696,Oviedo,Córdoba,61,1463,92000,VRZ (Croacia),Calefacción;Wifi;TV;Comida,El Ejido;Majadahonda;El Prat de LLobregat,2025-02-03,2025-02-04
bevave@viajes.cl,553361,90292,Córdoba,Santiago de Compostela,25,2245,214000,Eurostar,Calefacción;Comida;TV;Aire acondicionado;Agua,Cornellá de Llobregat,2025-02-05,2025-02-06
maeuzaza@viajes.cl,553365,2185,Algeciras,Granollers,46,2379,272000,TGV (SNCF),Agua;Baño;Comida;Asientos reclinables;Wifi,Talavera de la Reina,2026-04-13,2026-04-14
perime@viajes.cl,553396,83446,Ávila,PALENCIA,51,3979,237000,CD (República Checa),Asientos reclinables;TV;Aire acondicionado;Calefacción;Comida;Baño;Agua,Albacete;Toledo;Cornellá de Llobregat;Palencia;Dos Hermanas,2025-05-19,2025-05-21
Liliafeliciano@viajes.cl,553398,78275,Palencia,Vitoria,85,2103,168000,SNCB (Bélgica),Agua;Aire acondicionado;Asientos reclinables;Baño,Manresa,2025-05-22,2025-05-23
sra.7488@viajes.cl,553445,33632,Huelva,Jerez de la Frontera,25,3011,389000,PKP (Polonia),Calefacción;Wifi;Asientos reclinables;Agua;Comida;Aire acondicionado,Valencia,2026-08-11,2026-08-13
stfrraca@viajes.cl,553446,22448,Gecho,Gerona,20,1203,103000,ÖBB (Austria),Asientos reclinables;Agua;Calefacción,Murcia,2026-08-14,2026-08-14
beatriz8944@viajes.cl,553447,83939,Gerona,Vigo,6,,-1,AVE,Comida;Calefacción;Agua;Aire acondicionado,Irún,,2026-08-15
cldese@viajes.cl,553461,72265,Gandía,Pozuelo de Alarcón,73,591,193000,HŽ (Croacia),,Valladolid;Barcelona;Mataró;Cartagena;Paterna,2026-03-27,2026-03-27
AdOenOeguilar@viajes.cl,553462,9857,Pozuelo de Alarcón,Palencia,17,3180,353000,CP (Portugal),Baño;Wifi;TV;Asientos reclinables;Comida;Calefacción,Marbella;Ferrol;Rubí;Rivas-Vaciamadrid;Telde,2026-03-27,2026-03-29
Albertoarreola@viajes.cl,553482,69581,Getafe,Motril,65,204,185000,Renfe,,Oviedo;Madrid;Elda,2026-02-12,2026-02-12
Felipemadrid@viajes.cl,553488,62157,Motril,MOLLET DEL VALLéS,54,3797,465000,Trenitalia,TV;Wifi;Calefacción;Asientos reclinables;Comida;Agua;Aire acondicionado,Sabadell,2026-02-17,2026-02-19
Gracielavenegas@viajes.cl,553490,90767,marbella,ORENSE,87,964,142000,ŽSSK (Eslovaquia),Comida;Asientos reclinables;TV,Telde;Bilbao,2025-01-20,2025-01-20
benjamOAn9881@viajes.cl,553496,44129,orense,Baracaldo,80,,-1,CD (República Checa),Calefacción;Baño;Aire acondicionado;Agua;Asientos reclinables;TV,Alcalá de Guadaira;El Puerto de Santa María;Sevilla;Majadahonda;Badalona,2025-01-25,2025-01-27
JosOoquiroz@viajes.cl,553497,90277,Baracaldo,Benalmádena,56,1540,103000,CFR (Rumania),Wifi;Comida;Asientos reclinables;Aire acondicionado,San Fernando;Torrelavega;Irún,2025-01-27,2025-01-28
sr.6363@viajes.cl,553498,61774,Tarragona,Málaga,5,156,39000,CP (Portugal),,Cáceres;Cáceres;Guadalajara,2025-09-24,2025-09-24
majovasa@viajes.cl,553499,20601,Benidorm,Alcoy,73,2418,102000,ŽFBH (Bosnia y Herzegovina),Aire acondicionado;Calefacción;Comida;TV;Agua,Getafe;San Cristróbal de la Laguna;Toledo,2026-08-08,2026-08-09
Sra.mesa@viajes.cl,553500,6577,Alcoy,Alicante,3,925,84000,Nederlandse Sp,Comida;Aire acondicionado;Baño,Sanlúcar de Barrameda;Albacete;Logroño;Roquetas de Mar,2026-08-09,2026-08-09
crgume@viajes.cl,553551,33504,Gerona,Mataró,66,3652,393000,Eurostar,TV;Baño;Aire acondicionado;Asientos reclinables;Wifi;Calefacción;Comida,Lugo;Alcoy;La Coruña;Chiclana de la Frontera,2025-12-10,2025-12-12
srgimian@viajes.cl,553552,97570,Mataró,Ferrol,35,3495,271000,Renfe,Calefacción;TV;Aire acondicionado;Agua;Asientos reclinables;Wifi,Las Palmas de Gran Canaria;Orense;Motril;Burgos;Móstoles,2025-12-12,2025-12-14
timoteo4318@viajes.cl,553557,85975,hospitalet de llobregat,Cáceres,58,955,148000,VRZ (Croacia),TV;Aire acondicionado;Agua,Santiago de Compostela;Pozuelo de Alarcón;Tarrasa,2025-11-09,2025-11-09
srelbuga@viajes.cl,553564,40199,Benalmádena,BILBAO,63,410,151000,ZS (Eslovenia),,El Prat de LLobregat;Leganés,2026-11-11,2026-11-11
mariana7382@viajes.cl,553569,98799,Bilbao,Toledo,25,1386,98000,ŽFBH (Bosnia y Herzegovina),Aire acondicionado;Baño;Agua,Torrevieja;Algeciras,2026-11-15,2026-11-15
EduardogOelvez@viajes.cl,553599,44641,Orense,Zaragoza,90,530,173000,ŽSSK (Eslovaquia),,San Cristróbal de la Laguna,2026-10-16,2026-10-16
silvia552@viajes.cl,553605,44002,Mollet del Vallés,Coslada,26,2680,139000,SBB (Suiza),Calefacción;Baño;Wifi;TV;Asientos reclinables,Paterna,2026-08-25,2026-08-26
mebech@viajes.cl,553620,19672,Pamplona,Cáceres,94,3003,187000,SBB (Suiza),Agua;Asientos reclinables;Aire acondicionado;Wifi;Calefacción;TV,San Sebastián;Telde;Jerez de la Frontera;Cáceres;Vitoria,2025-08-11,2025-08-13
stadmuvOe@viajes.cl,553625,27860,Gijón,SANLúCAR DE BARRAMEDA,97,1790,90000,ZS (Eslovenia),Wifi;Aire acondicionado;Asientos reclinables;TV,Dos Hermanas,2026-02-21,2026-02-22
RamOIngalindo@viajes.cl,553634,55214,Gerona,Lérida,61,2407,269000,NSB (Noruega),Baño;Agua;Calefacción;TV;Wifi,Avilés;San Sebastían de los Reyes;Mataró;Málaga;Burgos,2025-01-11,2025-01-12
Marioescobedo@viajes.cl,553654,91294,Cornellá de Llobregat,Cáceres,92,2528,248000,SBB (Suiza),Aire acondicionado;Agua;Baño;Comida;Asientos reclinables,Córdoba;Toledo;Ferrol;Lugo;Valladolid,2026-10-02,2026-10-03
federico7015@viajes.cl,553665,97494,Estepona,Hospitalet de LLobregat,61,224,66000,Amtrak,,Vigo;Albacete;Santiago de Compostela;Las Palmas de Gran Canaria,2026-09-14,2026-09-14
OIszaro@viajes.cl,553668,80787,Hospitalet de LLobregat,El Puerto de Santa María,60,1568,86000,ŽSSK (Eslovaquia),Wifi;Agua;Baño;Aire acondicionado,Mollet del Vallés;Castellón de la Plana;Torremolinos,2026-09-16,2026-09-17
Estercarmona@viajes.cl,-1,-1,el puerto de santa maría,Pontevedra,62,3242,-1,ÖBB (Austria),Calefacción;Comida;Agua;TV;Asientos reclinables;Baño,San Cristróbal de la Laguna,2026-09-19,0000-00-00
Guadalupemiramontes@viajes.cl,553689,92770,collado villalba,Collado Villalba,23,4070,360000,ZSSK (Eslovaquia),Asientos reclinables;Comida;Agua;Wifi;Baño;Calefacción;Aire acondicionado,Gandía;Benalmádena;Cáceres;San Sebastían de los Reyes;Motril,2025-01-04,2025-01-06
nasiza@viajes.cl,553692,29344,Collado Villalba,Mijas,31,4315,441000,ZS (Eslovenia),Wifi;Agua;TV;Calefacción;Baño;Aire acondicionado;Comida,El Prat de LLobregat;Linares;Santander,2025-01-08,2025-01-10
cOoarva@viajes.cl,553693,18969,Mijas,Arrecife,61,1119,92000,RZD (Rusia),Aire acondicionado;Baño;Comida,Palencia;Gandía;Alcalá de Henares,2025-01-10,2025-01-10
miguel7612@viajes.cl,553768,68229,Sevilla,Mijas,60,3284,164000,ÖBB (Austria),Agua;Comida;Aire acondicionado;Asientos reclinables;Calefacción;Baño,León;Tarrasa,2025-09-29,2025-10-01
sr.4355@viajes.cl,553769,92958,Lorca,Collado Villalba,82,2412,223000,ŽFBH (Bosnia y Herzegovina),Baño;Aire acondicionado;TV;Wifi;Calefacción,Ferrol;Castellón de la Plana;Cádiz;Alcorcón,2026-11-22,2026-11-23
luheac@viajes.cl,553800,44423,Mijas,Albacete,62,3791,417000,Thalys,Wifi;Baño;Comida;Aire acondicionado;Agua;TV;Calefacción,Coslada;Almería;Torrelavega;Madrid,2026-05-11,2026-05-13
maduca@viajes.cl,553801,40565,Albacete,Gecho,54,2917,396000,Trenitalia,Asientos reclinables;Agua;Aire acondicionado;Calefacción;Baño;TV,Mollet del Vallés,2026-05-13,2026-05-15
sr.1632@viajes.cl,553806,96068,mataró,Alicante,27,774,79000,TGV (SNCF),,Mataró;Gerona;Badajoz,2026-01-08,2026-01-08
JerOInimofernOendez@viajes.cl,553823,87333,Orense,Tarragona,38,1194,39000,HŽ (Croacia),Agua;Comida;Aire acondicionado,Parla;Alcobendas,2025-02-10,2025-02-10
Sta.bustos@viajes.cl,553832,99962,Alcobendas,Alcalá de Guadaira,41,2449,298000,ŽSSK (Eslovaquia),Comida;Baño;TV;Aire acondicionado;Wifi,Granada;León;La Coruña;Alcoy;Getafe,2025-04-18,2025-04-19
sthopaar@viajes.cl,553839,96951,Pontevedra,Mataró,42,3890,233000,VRZ (Croacia),Baño;Aire acondicionado;Agua;Calefacción;TV;Wifi;Comida,Sagunto;Cerdañola del Vallés;Benalmádena;Segovia,2026-02-05,2026-02-07
sra.7316@viajes.cl,553841,49622,Mataró,Ponferrada,3,2612,269000,SNCB (Bélgica),TV;Agua;Aire acondicionado;Baño;Asientos reclinables,Alcorcón;Murcia,2026-02-08,2026-02-09
Sra.archuleta@viajes.cl,553861,51085,Motril,Calahorra,26,3848,274000,VR (Finlandia),Calefacción;TV;Agua;Asientos reclinables;Aire acondicionado;Wifi;Baño,Córdoba;La Línea de la Concepción,2025-03-02,2025-03-04
Sra.alonso@viajes.cl,553864,46471,Elche,COLLADO VILLALBA,80,2431,252000,Eurostar,TV;Wifi;Agua;Asientos reclinables;Baño,Barcelona;Rubí;Santander,2025-05-11,2025-05-12
sta.7306@viajes.cl,553877,89899,Elche,LEóN,95,1386,142000,CFR (Rumania),Aire acondicionado;Comida;TV,Salamanca;Manresa;Sagunto;Elda,2025-05-27,2025-05-27
Carmencarrasco@viajes.cl,553878,713,León,PARLA,61,2958,174000,AVE,Asientos reclinables;Aire acondicionado;Agua;Calefacción;Comida;Baño,Telde;Lorca;Barcelona;Paterna;Mataró,2025-05-27,2025-05-29
stmaprsa@viajes.cl,553880,22560,Valencia,Albacete,46,1428,134000,Nederlandse Sp,Calefacción;Wifi;TV,San Sebastían de los Reyes;Pozuelo de Alarcón;Coslada;Segovia,2025-11-07,2025-11-07
vicente3701@viajes.cl,553883,13276,Hospitalet de LLobregat,San Fernando,22,1832,132000,Amtrak,TV;Baño;Asientos reclinables;Wifi,Oviedo;Benidorm;Cornellá de Llobregat;Rubí,2025-09-07,2025-09-08
matebadOA@viajes.cl,553926,32311,Badajoz,Toledo,54,307,187000,Thalys,,Vitoria;La Coruña;Coslada;Viladecans,2026-05-20,2026-05-20
sthoropa@viajes.cl,553929,13335,toledo,Bilbao,5,160,117000,MÁV (Hungría),,Manresa;Guadalajara;Granada;Santiago de Compostela,2026-05-22,2026-05-22
Jaimearana@viajes.cl,553931,52047,Guadalajara,CEUTA,84,3660,388000,VRZ (Croacia),Calefacción;TV;Baño;Agua;Aire acondicionado;Comida;Asientos reclinables,Granollers;Fuenlabrada;Estepona;Gerona;San Fernando,2026-07-17,2026-07-19
Lorenzosamaniego@viajes.cl,553932,41487,Ceuta,Paterna,44,2907,276000,ZS (Eslovenia),Aire acondicionado;Comida;Calefacción;Wifi;Agua;Asientos reclinables,Zamora;Linares;Vitoria;Almería;Cáceres,2026-07-19,2026-07-21
nscarcerda@viajes.cl,553934,8238,Paterna,Logroño,53,2670,136000,AVE,Agua;TV;Comida;Baño;Aire acondicionado,Zaragoza;Santa Lucía de Tirajana,2026-07-22,2026-07-23
fernando3669@viajes.cl,553935,53826,Fuengirola,Vitoria,2,1325,60000,ŽFBH (Bosnia y Herzegovina),Agua;TV;Baño,Sagunto;Córdoba;Tarragona,2025-09-09,2025-09-09
jaime2963@viajes.cl,553936,2657,Vitoria,Ceuta,59,871,103000,Nederlandse Sp,Agua;Baño;Comida,Collado Villalba,2025-09-09,2025-09-09
felipe6550@viajes.cl,553937,98624,Ceuta,Parla,19,2781,200000,AVE,Baño;TV;Wifi;Comida;Aire acondicionado,Segovia;Telde;Segovia;Pontevedra,2025-09-09,2025-09-10
srhomobe@viajes.cl,553964,36096,inca,Ávila,78,794,72000,RZD (Rusia),Agua;Calefacción;TV,Mijas;Mataró,2025-06-07,2025-06-07
MarOAaOevila@viajes.cl,553973,925,Tarragona,Alcalá de Guadaira,92,310,155000,CP (Portugal),,Ceuta;Pontevedra;Barcelona;Roquetas de Mar;Pamplona,2025-06-15,2025-06-15
amalia5995@viajes.cl,553987,36932,Palma de Mallorca,Mollet del Vallés,83,1684,199000,NS International,Baño;Calefacción;Comida;Aire acondicionado,Torremolinos;Mijas;Orense;Sabadell;Lérida,2026-02-14,2026-02-15
ElisalOIpez@viajes.cl,553993,7281,Mollet del Vallés,Murcia,82,1774,190000,Thalys,Agua;Wifi;TV;Asientos reclinables,Zaragoza;Ciudad Real;Chiclana de la Frontera,2026-02-20,2026-02-21
andrea9809@viajes.cl,554016,90335,Alcoy,LAS PALMAS DE GRAN CANARIA,27,1713,155000,SNCB (Bélgica),Comida;Asientos reclinables;Wifi;Baño,Roquetas de Mar;Almería;Toledo;Granada;Gecho,2025-05-21,2025-05-22
rosalia2275@viajes.cl,554018,27480,Las Palmas de Gran Canaria,Logroño,63,1002,88000,SNCB (Bélgica),TV;Calefacción;Comida,Benidorm;Baracaldo;Alcobendas;Ávila,2025-05-23,2025-05-23
